EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
2.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0,7459.0,1885.0,2570.0,2150.0,4916.0,2149.0,5788.0,16781.0,2983.0,7176.0,3529.0,2124.0,3617.0,2783.0,4775.0,42096.0,4603.0,1428.0,3345.0,1435.0,1145.0,2654.0,3128.0,9446.0,3007.0,2755.0,3945.0,3360.0,3825.0,4554.0,1484.0,4798.0,3520.0,4154.0,2455.0,7363.0,12249.0,2687.0,1997.0,1757.0,2887.0,3504.0,3327.0,2174.0,2664.0,7355.0,1403.0,2550.0,4788.0,1275.0,2016-03-05 17:36:42,1440.0,900.0,3.0,237.0,17,1,CA,52.2022,-106.6765
2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,2092.0,2724.0,1347.0,1756.0,10371.0,2188.0,5248.0,1720.0,2214.0,1297.0,1937.0,1430.0,2622.0,3560.0,1290.0,2837.0,1204.0,998.0,1442.0,1323.0,1142.0,2066.0,1827.0,2104.0,3655.0,2071.0,1240.0,1297.0,5302.0,2501.0,1647.0,1408.0,1851.0,3462.0,1419.0,2945.0,1886.0,1551.0,999.0,1575.0,6549.0,1660.0,1347.0,1202.0,1800.0,1238.0,3186.0,2669.0,1612.0,1467.0,2016-03-05 17:37:03,1138.0,640.0,2.0,115.0,4,52,GB,51.5,-0.13
3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,3633.0,3351.0,1601.0,1515.0,1818.0,3819.0,3268.0,2100.0,6806.0,3226.0,1492.0,5216.0,1435.0,1933.0,1385.0,2782.0,2085.0,1787.0,2819.0,1366.0,3334.0,2717.0,2271.0,2234.0,3884.0,4233.0,1801.0,2668.0,2134.0,1601.0,4641.0,2832.0,2301.0,1585.0,3752.0,1417.0,1448.0,1566.0,5487.0,1134.0,1684.0,1029.0,4006.0,2701.0,4068.0,2234.0,2118.0,1914.0,2911.0,1099.0,2016-03-05 17:39:44,1280.0,800.0,11.0,132.0,10,1,NZ,-37.7852,175.2802
4.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,2.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,2770.0,1707.0,1711.0,1334.0,1334.0,1661.0,8058.0,5775.0,1214.0,1430.0,1214.0,3687.0,985.0,922.0,4094.0,1419.0,2007.0,2151.0,1514.0,1671.0,1186.0,1226.0,1271.0,6553.0,2982.0,1382.0,1480.0,1263.0,1574.0,1804.0,1481.0,1194.0,818.0,1038.0,1432.0,2080.0,877.0,1669.0,2031.0,1681.0,1863.0,1299.0,1251.0,1167.0,1070.0,2356.0,7202.0,3397.0,938.0,1323.0,2016-03-05 17:39:49,1138.0,640.0,5.0,105.0,6,52,GB,51.5,-0.13
1.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3415.0,1123.0,3095.0,1707.0,2550.0,4407.0,3003.0,5171.0,3753.0,1611.0,1706.0,2457.0,1625.0,1594.0,2779.0,1971.0,1759.0,1250.0,3355.0,3531.0,2007.0,2178.0,1482.0,5292.0,5254.0,3163.0,2378.0,2399.0,7299.0,1587.0,1920.0,2470.0,3042.0,1733.0,1012.0,2208.0,1273.0,1632.0,1066.0,3379.0,1884.0,2388.0,3652.0,3062.0,1137.0,3888.0,3246.0,2643.0,1813.0,1680.0,2016-03-05 17:44:32,1366.0,768.0,21.0,131.0,8,1,US,44.9759,-93.2166
4.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,3.0,1.0,5.0,4.0,5.0,4.0,8241.0,4552.0,1165.0,19071.0,2344.0,8351.0,2933.0,7029.0,4067.0,2796.0,3734.0,3420.0,3768.0,2734.0,2017.0,5687.0,2625.0,2448.0,2575.0,3233.0,2465.0,2482.0,5318.0,4132.0,4584.0,2499.0,2647.0,4585.0,2349.0,2251.0,2580.0,7833.0,2434.0,3348.0,1491.0,2922.0,2402.0,9250.0,3135.0,3589.0,2516.0,6066.0,1416.0,4648.0,1733.0,2930.0,7447.0,3869.0,4157.0,3050.0,2016-03-05 17:45:03,320.0,568.0,3.0,205.0,8,3,US,38.0,-97.0
4.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,5.0,22618.0,7758.0,4717.0,3441.0,2122.0,5805.0,7150.0,16156.0,10275.0,3132.0,7190.0,4408.0,2425.0,6958.0,7552.0,2773.0,9365.0,2406.0,0.0,3297.0,3109.0,2817.0,2515.0,2075.0,4974.0,4033.0,4499.0,3323.0,1855.0,2126.0,4091.0,6884.0,2282.0,1715.0,3888.0,3725.0,2441.0,3358.0,5591.0,3266.0,3736.0,5606.0,3657.0,4374.0,2577.0,3155.0,2186.0,2541.0,2595.0,2385.0,2016-03-05 17:45:11,768.0,1024.0,98.0,233.0,14,33,US,37.4192,-122.0574
1.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,21566.0,2045.0,1118.0,1117.0,12734.0,1287.0,6341.0,1780.0,16379.0,1382.0,2273.0,1011.0,1553.0,3609.0,2809.0,1564.0,1407.0,2851.0,1118.0,2164.0,1142.0,1383.0,1118.0,1372.0,1395.0,1563.0,1756.0,1167.0,997.0,1191.0,1383.0,927.0,1478.0,1276.0,1877.0,1407.0,1347.0,2200.0,1059.0,1214.0,950.0,1559.0,1168.0,1349.0,1216.0,2934.0,1143.0,1659.0,5046.0,8455.0,2016-03-05 17:47:07,1138.0,640.0,124.0,141.0,5,52,GB,51.5,-0.13
2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,5.0,1.0,4.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,6309.0,2819.0,2835.0,6662.0,3380.0,3215.0,6384.0,7532.0,2767.0,4301.0,2211.0,2446.0,3067.0,6334.0,4468.0,12820.0,2358.0,4432.0,3184.0,3318.0,2933.0,3215.0,3537.0,3940.0,4934.0,4003.0,5720.0,2517.0,2151.0,3483.0,3386.0,3820.0,3312.0,2799.0,3366.0,5517.0,2226.0,2635.0,2398.0,2382.0,2019.0,3234.0,3583.0,2803.0,3201.0,4447.0,3530.0,2284.0,3368.0,2266.0,2016-03-05 17:52:22,768.0,1024.0,7.0,191.0,20,1,US,34.281,-118.5577
3.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,5.0,4.0,3.0,2562.0,2419.0,1925.0,2911.0,9345.0,1274.0,15844.0,1948.0,5099.0,3502.0,1602.0,2057.0,2336.0,1924.0,1082.0,1876.0,1985.0,2523.0,2549.0,1324.0,1431.0,2538.0,5734.0,1770.0,2045.0,2165.0,2119.0,1395.0,2032.0,3572.0,1633.0,4446.0,1467.0,1525.0,3709.0,2550.0,3090.0,1190.0,1071.0,1287.0,3044.0,4190.0,18718.0,5565.0,3081.0,2032.0,2165.0,2324.0,2524.0,1815.0,2016-03-05 17:52:32,1138.0,640.0,2.0,162.0,8,52,GB,51.5,-0.13
1.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,1.0,5.0,3.0,5.0,1.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,2640.0,1856.0,1600.0,1216.0,1744.0,1520.0,2607.0,904.0,1987.0,2111.0,3512.0,2808.0,2000.0,1695.0,1567.0,2064.0,1383.0,4735.0,1462.0,2279.0,2583.0,1969.0,3088.0,1552.0,2240.0,1799.0,1485.0,4464.0,1500.0,2137.0,2737.0,3079.0,3047.0,1777.0,2816.0,3824.0,1364.0,3073.0,2122.0,1992.0,2135.0,2217.0,1088.0,3065.0,1401.0,1185.0,4536.0,1721.0,2177.0,1224.0,2016-03-05 17:54:15,1600.0,900.0,40.0,112.0,5,1,CA,45.4769,-75.4835
1.0,5.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,3364.0,2392.0,6424.0,4248.0,4360.0,7281.0,7136.0,3288.0,3744.0,2824.0,3369.0,2744.0,2343.0,26023.0,2913.0,4551.0,2152.0,3448.0,2096.0,2688.0,3405.0,2777.0,2617.0,2056.0,8312.0,3591.0,4338.0,2623.0,1848.0,5096.0,4656.0,8239.0,2408.0,2392.0,3952.0,5553.0,2054.0,9384.0,1664.0,11384.0,2335.0,3936.0,1608.0,3536.0,2175.0,3496.0,3841.0,5048.0,2896.0,2232.0,2016-03-05 17:54:45,1920.0,1080.0,2.0,218.0,13,1,US,40.8626,-73.9218
2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2408.0,1180.0,1996.0,1325.0,11549.0,1039.0,5546.0,770.0,7361.0,902.0,998.0,1686.0,1504.0,1420.0,1237.0,1180.0,1380.0,1875.0,1131.0,1599.0,961.0,1696.0,9932.0,1262.0,958.0,1644.0,1288.0,962.0,2405.0,1023.0,1599.0,1406.0,2658.0,1493.0,1145.0,1718.0,2706.0,2129.0,1395.0,1227.0,1672.0,1358.0,1514.0,1503.0,1468.0,1837.0,2632.0,2503.0,1178.0,1094.0,2016-03-05 17:56:11,1138.0,640.0,3.0,106.0,4,52,GB,51.5,-0.13
3.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,17687.0,5042.0,5196.0,7013.0,3106.0,7776.0,0.0,4598.0,5564.0,2520.0,3876.0,3135.0,4130.0,4707.0,3284.0,3260.0,2979.0,4756.0,2466.0,2926.0,9862.0,6132.0,3944.0,4826.0,6724.0,8340.0,5647.0,20143.0,3152.0,3364.0,6943.0,8002.0,4094.0,3445.0,7996.0,4884.0,5027.0,10492.0,8347.0,4470.0,4348.0,4168.0,4264.0,6821.0,4393.0,10702.0,8532.0,4320.0,4480.0,9333.0,2016-03-05 18:00:04,1280.0,800.0,201.0,294.0,16,1,US,37.7249,-122.1561
2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,9298.0,3215.0,2948.0,3218.0,2282.0,1732.0,3603.0,19690.0,2521.0,3900.0,5351.0,3022.0,598.0,2681.0,1984.0,2819.0,8867.0,798.0,4070.0,3071.0,12546.0,881.0,2556.0,2666.0,3419.0,3270.0,3666.0,5499.0,6015.0,5533.0,14653.0,3451.0,5816.0,2869.0,2382.0,2316.0,4500.0,11201.0,1182.0,9470.0,4116.0,5047.0,2718.0,8753.0,4085.0,4114.0,3982.0,3834.0,1133.0,1800.0,2016-03-05 18:00:05,414.0,736.0,3.0,231.0,7,1,SG,1.2931,103.8558
1.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,0.0,5.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,4050.0,8232.0,5560.0,4624.0,3232.0,5096.0,12375.0,4568.0,4927.0,4784.0,6025.0,14503.0,3720.0,2864.0,5446.0,6744.0,4520.0,2144.0,4144.0,2744.0,5215.0,2920.0,3784.0,3968.0,6424.0,4504.0,4264.0,6936.0,4648.0,0.0,2671.0,4184.0,3992.0,3336.0,6568.0,3976.0,2632.0,3264.0,5832.0,9944.0,1824.0,10208.0,4048.0,3447.0,3394.0,4432.0,2992.0,3384.0,4176.0,1808.0,2016-03-05 18:00:18,1366.0,768.0,8.0,240.0,14,1,CA,49.3322,-123.0518
2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,4.0,4.0,4.0,8422.0,4561.0,2304.0,3855.0,1430.0,3141.0,3219.0,4320.0,2964.0,6960.0,1350.0,2083.0,2017.0,6493.0,3785.0,7227.0,1630.0,2117.0,3431.0,3103.0,3064.0,1979.0,2438.0,2598.0,2896.0,2103.0,2999.0,1834.0,2247.0,1682.0,2852.0,3039.0,1753.0,1752.0,1941.0,1781.0,2434.0,3219.0,1615.0,2014.0,1866.0,2397.0,1382.0,2962.0,1742.0,1138.0,2995.0,1474.0,2038.0,2100.0,2016-03-05 18:00:24,360.0,640.0,10.0,142.0,4,1,US,34.0379,-85.8105
3.0,1.0,2.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,89596.0,16503.0,3137.0,11548.0,3645.0,5112.0,5780.0,6148.0,7938.0,11399.0,13833.0,5652.0,4407.0,26146.0,3462.0,3598.0,5409.0,175767.0,5034.0,10645.0,233694.0,5072.0,3056.0,6473.0,5665.0,7421.0,3891.0,6036.0,4585.0,6011.0,8073.0,5640.0,5280.0,6516.0,11861.0,12955.0,3388.0,74405.0,4144.0,9034.0,7473.0,5767.0,5887.0,4101.0,4163.0,4790.0,4414.0,5732.0,7021.0,3475.0,2016-03-05 18:00:44,1366.0,768.0,2530.0,912.0,29,1,US,41.6414,-80.1514
3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,7633.0,1820.0,1343.0,1548.0,5180.0,5295.0,824.0,964.0,2000.0,4043.0,2940.0,2294.0,2086.0,1299.0,1634.0,0.0,11755.0,13130.0,1835.0,2638.0,6543.0,5274.0,3945.0,3911.0,7802.0,2201.0,2575.0,2497.0,3081.0,2972.0,4067.0,802.0,2342.0,1713.0,10735.0,4652.0,1532.0,12376.0,848.0,9031.0,2396.0,4708.0,2714.0,4146.0,4769.0,4131.0,2887.0,3127.0,2903.0,1088.0,2016-03-05 18:01:30,1366.0,768.0,3.0,192.0,8,2,US,39.8227,-86.145
5.0,5.0,1.0,5.0,3.0,1.0,4.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,2.0,0.0,4.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,5.0,4.0,13883.0,7507.0,4064.0,2681.0,3477.0,9498.0,5956.0,0.0,3835.0,2206.0,4332.0,5242.0,9933.0,2650.0,4468.0,5457.0,1832.0,2696.0,1573.0,4212.0,4982.0,10024.0,3318.0,2475.0,6285.0,0.0,57271.0,6645.0,9205.0,1978.0,3883.0,1168.0,2990.0,2401.0,4062.0,10554.0,0.0,4323.0,2320.0,25813.0,2069.0,4425.0,1012.0,7568.0,4999.0,4450.0,4736.0,5781.0,5170.0,2818.0,2016-03-05 18:02:53,768.0,1024.0,33.0,302.0,2684,1,US,47.6573,-111.3805
1.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,13600.0,1803.0,1448.0,3193.0,1780.0,1612.0,2722.0,2302.0,4835.0,31615.0,1899.0,2363.0,1296.0,44020.0,2692.0,4237.0,4771.0,3819.0,3104.0,6678.0,7423.0,6569.0,883.0,3076.0,3653.0,3511.0,9634.0,3548.0,2181.0,5151.0,1906.0,2763.0,4962.0,1779.0,1624.0,3112.0,3154.0,10747.0,1378.0,1890.0,2259.0,6080.0,1483.0,3343.0,2534.0,1388.0,9498.0,2928.0,6780.0,2284.0,2016-03-05 18:02:53,1600.0,900.0,14.0,259.0,11,2,US,26.3797,-80.1707
2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,3.0,5.0,1.0,4.0,2.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,5.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,2.0,25992.0,5186.0,884.0,3433.0,15302.0,2034.0,2216.0,2668.0,2308.0,2146.0,3017.0,29535.0,4903.0,8512.0,4567.0,4777.0,1914.0,39974.0,5196.0,7789.0,2366.0,2452.0,3383.0,2089.0,2383.0,1799.0,11456.0,13100.0,2298.0,8167.0,2439.0,2362.0,4283.0,2913.0,7734.0,828.0,2734.0,2165.0,2534.0,3066.0,12584.0,1949.0,2298.0,3199.0,2500.0,3012.0,2748.0,2444.0,2423.0,3517.0,2016-03-05 18:03:13,320.0,568.0,6.0,292.0,16,2,US,26.3797,-80.1707
3.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,2.0,5.0,4700.0,3685.0,32567.0,3126.0,4026.0,3221.0,23795.0,3207.0,5406.0,5385.0,6889.0,10256.0,2623.0,3403.0,4774.0,3185.0,2401.0,1668.0,19756.0,2996.0,4929.0,3385.0,3639.0,2207.0,23635.0,2899.0,8728.0,3884.0,4539.0,14341.0,4682.0,7204.0,2601.0,3450.0,3551.0,3568.0,2697.0,5154.0,3240.0,5091.0,2452.0,5569.0,4018.0,3936.0,2399.0,3140.0,1917.0,45140.0,4717.0,2067.0,2016-03-05 18:05:28,1280.0,800.0,11.0,339.0,17,1,US,40.8499,-73.8769
2.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,17922.0,5144.0,8882.0,5768.0,4556.0,6573.0,7393.0,5539.0,4374.0,3412.0,6310.0,5986.0,4323.0,8639.0,4027.0,4625.0,6185.0,4430.0,4326.0,7701.0,11271.0,7978.0,7822.0,7019.0,4612.0,4844.0,5064.0,8679.0,6201.0,6627.0,8333.0,6311.0,5223.0,4783.0,4847.0,33497.0,3793.0,8387.0,6355.0,12032.0,8016.0,8056.0,8168.0,4887.0,4788.0,5446.0,6388.0,5224.0,4070.0,3750.0,2016-03-05 18:07:05,360.0,640.0,21.0,351.0,10,1,US,32.7243,-97.0805
4.0,1.0,4.0,3.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,3.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,17399.0,8940.0,4606.0,3594.0,2371.0,5542.0,2834.0,1661.0,16336.0,9079.0,12649.0,1337.0,5945.0,6973.0,15322.0,17676.0,20521.0,7672.0,5187.0,10853.0,7609.0,21810.0,9540.0,9330.0,7485.0,9912.0,10066.0,8936.0,1057.0,18965.0,10553.0,1062.0,6677.0,5668.0,7834.0,4593.0,3760.0,5651.0,14692.0,5043.0,5149.0,28903.0,8787.0,7280.0,1034.0,10762.0,18058.0,10171.0,3139.0,1053.0,2016-03-05 18:09:04,360.0,640.0,11.0,443.0,24,1,US,29.911,-95.3379
2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,7120.0,1226.0,1311.0,1129.0,7986.0,1878.0,7504.0,1100.0,1238.0,1142.0,1191.0,2477.0,937.0,1528.0,1143.0,1275.0,1707.0,1130.0,1754.0,1204.0,1094.0,1143.0,1695.0,1336.0,1719.0,2140.0,938.0,1143.0,2008.0,3266.0,1805.0,1659.0,2756.0,1382.0,2009.0,3384.0,1360.0,1371.0,1061.0,1312.0,1611.0,1287.0,1084.0,1768.0,1322.0,877.0,1185.0,1818.0,3080.0,3197.0,2016-03-05 18:09:14,1138.0,640.0,4.0,102.0,4,52,GB,51.5,-0.13
